2025-11-05 11:03:54.894 [main] INFO  s.authservice.AuthServiceApplication - Starting AuthServiceApplication using Java 21.0.8 with PID 67554 (/Users/jeong-yeongjin/Desktop/exProject/project/backend/auth-service/build/classes/java/main started by jeong-yeongjin in /Users/jeong-yeongjin/Desktop/exProject/project/backend/auth-service)
2025-11-05 11:03:54.897 [main] INFO  s.authservice.AuthServiceApplication - The following 1 profile is active: "local"
2025-11-05 11:03:55.785 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-11-05 11:03:55.787 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-11-05 11:03:55.983 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 186 ms. Found 3 JPA repository interfaces.
2025-11-05 11:03:56.006 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-11-05 11:03:56.008 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-11-05 11:03:56.035 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface spring.authservice.adapter.out.persistence.RefreshTokenSessionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-11-05 11:03:56.036 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface spring.authservice.adapter.out.persistence.SecurityAuditLogRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-11-05 11:03:56.036 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface spring.authservice.adapter.out.persistence.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-11-05 11:03:56.036 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 14 ms. Found 0 Redis repository interfaces.
2025-11-05 11:03:56.664 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 9001 (http)
2025-11-05 11:03:56.677 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9001"]
2025-11-05 11:03:56.678 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-11-05 11:03:56.678 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.46]
2025-11-05 11:03:56.719 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-05 11:03:56.719 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1783 ms
2025-11-05 11:03:57.295 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-11-05 11:03:57.321 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-05 11:03:57.544 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@1b5f960a
2025-11-05 11:03:57.546 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-05 11:03:57.599 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-11-05 11:03:58.655 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-05 11:03:59.293 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2025-11-05 11:04:00.543 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-11-05 11:04:00.831 [main] INFO  o.s.v.b.OptionalValidatorFactoryBean - Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFoundException: Unable to create a Configuration, because no Jakarta Bean Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath.
2025-11-05 11:04:00.964 [main] INFO  n.d.b.g.s.a.GrpcServerFactoryAutoConfiguration - Detected grpc-netty-shaded: Creating ShadedNettyGrpcServerFactory
2025-11-05 11:04:01.298 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9001"]
2025-11-05 11:04:01.315 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 9001 (http) with context path '/'
2025-11-05 11:04:01.429 [main] INFO  n.d.b.g.s.s.AbstractGrpcServerFactory - Registered gRPC service: spring.authservice.grpc.TokenService, bean: tokenServiceGrpcImpl, class: spring.authservice.adapter.in.grpc.TokenServiceGrpcImpl
2025-11-05 11:04:01.429 [main] INFO  n.d.b.g.s.s.AbstractGrpcServerFactory - Registered gRPC service: spring.authservice.grpc.UserInfoService, bean: userInfoGrpcServiceImpl, class: spring.authservice.adapter.in.grpc.UserInfoGrpcServiceImpl
2025-11-05 11:04:01.429 [main] INFO  n.d.b.g.s.s.AbstractGrpcServerFactory - Registered gRPC service: grpc.health.v1.Health, bean: grpcHealthService, class: io.grpc.protobuf.services.HealthServiceImpl
2025-11-05 11:04:01.429 [main] INFO  n.d.b.g.s.s.AbstractGrpcServerFactory - Registered gRPC service: grpc.reflection.v1alpha.ServerReflection, bean: protoReflectionService, class: io.grpc.protobuf.services.ProtoReflectionService
2025-11-05 11:04:01.554 [main] INFO  n.d.b.g.s.s.GrpcServerLifecycle - gRPC Server started, listening on address: *, port: 9090
2025-11-05 11:04:01.570 [main] INFO  s.authservice.AuthServiceApplication - Started AuthServiceApplication in 7.266 seconds (process running for 8.054)
2025-11-05 11:04:25.851 [http-nio-9001-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-05 11:04:25.851 [http-nio-9001-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-05 11:04:25.852 [http-nio-9001-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-11-05 11:04:26.422 [http-nio-9001-exec-1] INFO  s.a.application.service.EmailService - 양방향 참조 Redis 저장 완료 - email: yjincode@gmail.com, token: ef2d80a061274791865fa2f7e6f03509, code: 417045
2025-11-05 11:04:31.344 [http-nio-9001-exec-1] INFO  s.a.application.service.EmailService - 이메일 인증 발송 성공: yjincode@gmail.com
2025-11-05 11:04:54.227 [http-nio-9001-exec-2] INFO  s.a.application.service.EmailService - 토큰 기반 이메일 인증 성공: yjincode@gmail.com (token: ef2d80a061274791865fa2f7e6f03509)
2025-11-05 11:07:34.470 [http-nio-9001-exec-6] INFO  s.a.application.service.EmailService - 양방향 참조 Redis 저장 완료 - email: yjincode@gmail.com, token: 35efda1cd083452780bedaa894334a8d, code: 355120
2025-11-05 11:07:38.423 [http-nio-9001-exec-6] INFO  s.a.application.service.EmailService - 이메일 인증 발송 성공: yjincode@gmail.com
2025-11-05 11:07:42.726 [http-nio-9001-exec-7] WARN  s.a.application.service.EmailService - 토큰이 만료되거나 존재하지 않음: ef2d80a061274791865fa2f7e6f03509
2025-11-05 11:07:50.546 [http-nio-9001-exec-8] INFO  s.a.application.service.EmailService - 토큰 기반 이메일 인증 성공: yjincode@gmail.com (token: 35efda1cd083452780bedaa894334a8d)
2025-11-05 11:08:20.101 [http-nio-9001-exec-10] INFO  s.a.application.service.EmailService - 양방향 참조 Redis 저장 완료 - email: yjincode@gmail.com, token: b97aa7329fba42b48bc97a262a0a89f5, code: 394503
2025-11-05 11:08:23.905 [http-nio-9001-exec-10] INFO  s.a.application.service.EmailService - 이메일 인증 발송 성공: yjincode@gmail.com
2025-11-05 11:08:39.800 [http-nio-9001-exec-1] WARN  s.a.application.service.EmailService - 토큰이 만료되거나 존재하지 않음: 35efda1cd083452780bedaa894334a8d
2025-11-05 11:08:52.936 [http-nio-9001-exec-3] INFO  s.a.application.service.EmailService - 토큰 기반 이메일 인증 성공: yjincode@gmail.com (token: b97aa7329fba42b48bc97a262a0a89f5)
2025-11-05 11:09:32.389 [http-nio-9001-exec-5] INFO  s.a.application.service.EmailService - 양방향 참조 Redis 저장 완료 - email: yjincode@gmail.com, token: 4b366415b8a4407b919905ca57e8ee52, code: 852707
2025-11-05 11:09:35.779 [http-nio-9001-exec-5] INFO  s.a.application.service.EmailService - 이메일 인증 발송 성공: yjincode@gmail.com
2025-11-05 11:17:04.613 [http-nio-9001-exec-9] INFO  s.a.application.service.EmailService - 양방향 참조 Redis 저장 완료 - email: yjincode@gmail.com, token: 978c749ad617457684536700216395a7, code: 329990
2025-11-05 11:17:08.365 [http-nio-9001-exec-9] INFO  s.a.application.service.EmailService - 이메일 인증 발송 성공: yjincode@gmail.com
2025-11-05 11:17:08.414 [http-nio-9001-exec-10] INFO  s.a.a.i.w.EmailVerificationSseController - SSE 인증 대기 요청: yjincode@gmail.com
2025-11-05 11:17:08.416 [http-nio-9001-exec-10] INFO  s.a.a.s.EmailVerificationSseService - SSE 연결 생성: yjincode@gmail.com
2025-11-05 11:17:31.130 [http-nio-9001-exec-1] INFO  s.a.application.service.EmailService - 토큰 기반 이메일 인증 성공: yjincode@gmail.com (token: 978c749ad617457684536700216395a7)
2025-11-05 11:17:31.135 [redisMessageListenerContainer-1] INFO  s.a.a.s.EmailVerificationSseService - 이메일 인증 완료 알림 수신: yjincode@gmail.com
2025-11-05 11:17:31.137 [http-nio-9001-exec-2] ERROR s.a.a.s.EmailVerificationSseService - SSE 연결 에러: yjincode@gmail.com
org.springframework.web.context.request.async.AsyncRequestNotUsableException: Servlet container error notification for disconnected client
	at org.springframework.web.context.request.async.WebAsyncManager.lambda$startDeferredResultProcessing$6(WebAsyncManager.java:451)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:562)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:998)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.base/java.lang.Thread.run(Thread.java:1583)
2025-11-05 11:26:02.498 [lettuce-eventExecutorLoop-1-1] INFO  i.l.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/<unresolved>:6379
2025-11-05 11:26:02.498 [lettuce-nioEventLoop-4-3] WARN  i.l.core.protocol.ConnectionWatchdog - Cannot reconnect to [localhost/<unresolved>:6379]: Connection refused: localhost/127.0.0.1:6379
2025-11-05 11:26:05.915 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@133dce19 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:26:06.208 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@533d7c61 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:26:10.702 [lettuce-eventExecutorLoop-1-3] INFO  i.l.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/<unresolved>:6379
2025-11-05 11:26:10.703 [lettuce-nioEventLoop-4-4] WARN  i.l.core.protocol.ConnectionWatchdog - Cannot reconnect to [localhost/<unresolved>:6379]: Connection refused: localhost/127.0.0.1:6379
2025-11-05 11:26:16.427 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@1ea8b927 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:26:27.098 [lettuce-eventExecutorLoop-1-5] INFO  i.l.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/<unresolved>:6379
2025-11-05 11:26:27.100 [lettuce-nioEventLoop-4-5] WARN  i.l.core.protocol.ConnectionWatchdog - Cannot reconnect to [localhost/<unresolved>:6379]: Connection refused: localhost/127.0.0.1:6379
2025-11-05 11:26:41.307 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@665ad250 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:26:41.491 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@6915cd8e (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:26:46.515 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@4da6ded8 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:26:46.676 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@3661e5fb (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:26:48.281 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@715f2704 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:26:55.570 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@af467e9 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:26:57.198 [lettuce-eventExecutorLoop-1-7] INFO  i.l.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/<unresolved>:6379
2025-11-05 11:26:57.199 [lettuce-nioEventLoop-4-6] WARN  i.l.core.protocol.ConnectionWatchdog - Cannot reconnect to [localhost/<unresolved>:6379]: Connection refused: localhost/127.0.0.1:6379
2025-11-05 11:27:13.529 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@3c398d9b (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2025-11-05 11:27:16.107 [HikariPool-1:connection-adder] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Pool is empty, failed to create/setup connection (ce6f1c0c-a6e2-4f72-86c7-a4fe373a7fea)
org.postgresql.util.PSQLException: Connection to localhost:5432 refused. Check that the hostname and port are correct and that the postmaster is accepting TCP/IP connections.
	at org.postgresql.core.v3.ConnectionFactoryImpl.openConnectionImpl(ConnectionFactoryImpl.java:373)
	at org.postgresql.core.ConnectionFactory.openConnection(ConnectionFactory.java:57)
	at org.postgresql.jdbc.PgConnection.<init>(PgConnection.java:277)
	at org.postgresql.Driver.makeConnection(Driver.java:448)
	at org.postgresql.Driver.connect(Driver.java:298)
	at com.zaxxer.hikari.util.DriverDataSource.getConnection(DriverDataSource.java:144)
	at com.zaxxer.hikari.pool.PoolBase.newConnection(PoolBase.java:370)
	at com.zaxxer.hikari.pool.PoolBase.newPoolEntry(PoolBase.java:207)
	at com.zaxxer.hikari.pool.HikariPool.createPoolEntry(HikariPool.java:488)
	at com.zaxxer.hikari.pool.HikariPool$PoolEntryCreator.call(HikariPool.java:752)
	at com.zaxxer.hikari.pool.HikariPool$PoolEntryCreator.call(HikariPool.java:731)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1583)
Caused by: java.net.ConnectException: Connection refused
	at java.base/sun.nio.ch.Net.pollConnect(Native Method)
	at java.base/sun.nio.ch.Net.pollConnectNow(Net.java:682)
	at java.base/sun.nio.ch.NioSocketImpl.timedFinishConnect(NioSocketImpl.java:549)
	at java.base/sun.nio.ch.NioSocketImpl.connect(NioSocketImpl.java:592)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:327)
	at java.base/java.net.Socket.connect(Socket.java:751)
	at org.postgresql.core.PGStream.createSocket(PGStream.java:261)
	at org.postgresql.core.PGStream.<init>(PGStream.java:122)
	at org.postgresql.core.v3.ConnectionFactoryImpl.tryConnect(ConnectionFactoryImpl.java:146)
	at org.postgresql.core.v3.ConnectionFactoryImpl.openConnectionImpl(ConnectionFactoryImpl.java:289)
	... 14 common frames omitted
2025-11-05 11:27:27.303 [lettuce-eventExecutorLoop-1-9] INFO  i.l.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/<unresolved>:6379
2025-11-05 11:27:27.304 [lettuce-nioEventLoop-4-7] WARN  i.l.core.protocol.ConnectionWatchdog - Cannot reconnect to [localhost/<unresolved>:6379]: Connection refused: localhost/127.0.0.1:6379
2025-11-05 11:27:57.401 [lettuce-eventExecutorLoop-1-11] INFO  i.l.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/<unresolved>:6379
2025-11-05 11:27:57.402 [lettuce-nioEventLoop-4-8] WARN  i.l.core.protocol.ConnectionWatchdog - Cannot reconnect to [localhost/<unresolved>:6379]: Connection refused: localhost/127.0.0.1:6379
2025-11-05 11:28:22.895 [SpringApplicationShutdownHook] INFO  n.d.b.g.s.s.GrpcServerLifecycle - Completed gRPC server shutdown
2025-11-05 11:28:22.896 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-11-05 11:28:22.899 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-11-05 11:28:22.919 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-11-05 11:28:22.921 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-05 11:28:22.923 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-11-05 11:28:26.937 [main] INFO  s.authservice.AuthServiceApplication - Starting AuthServiceApplication using Java 21.0.8 with PID 83983 (/Users/jeong-yeongjin/Desktop/exProject/project/backend/auth-service/build/classes/java/main started by jeong-yeongjin in /Users/jeong-yeongjin/Desktop/exProject/project/backend/auth-service)
2025-11-05 11:28:26.938 [main] INFO  s.authservice.AuthServiceApplication - The following 1 profile is active: "local"
2025-11-05 11:28:27.730 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-11-05 11:28:27.732 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-11-05 11:28:27.889 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 149 ms. Found 3 JPA repository interfaces.
2025-11-05 11:28:27.904 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-11-05 11:28:27.905 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-11-05 11:28:27.928 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface spring.authservice.adapter.out.persistence.RefreshTokenSessionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-11-05 11:28:27.929 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface spring.authservice.adapter.out.persistence.SecurityAuditLogRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-11-05 11:28:27.929 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface spring.authservice.adapter.out.persistence.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-11-05 11:28:27.929 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 16 ms. Found 0 Redis repository interfaces.
2025-11-05 11:28:28.499 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 9001 (http)
2025-11-05 11:28:28.510 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9001"]
2025-11-05 11:28:28.511 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-11-05 11:28:28.511 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.46]
2025-11-05 11:28:28.551 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-05 11:28:28.551 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1574 ms
2025-11-05 11:28:29.074 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-11-05 11:28:29.096 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-05 11:28:29.215 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@fe13916
2025-11-05 11:28:29.216 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-05 11:28:29.241 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-11-05 11:28:30.053 [main] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - SQL Warning Code: 0, SQLState: 00000
2025-11-05 11:28:30.053 [main] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - constraint "uk6dotkott2kjsp8vw4d0m25fb7" of relation "users" does not exist, skipping
2025-11-05 11:28:30.057 [main] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - SQL Warning Code: 0, SQLState: 00000
2025-11-05 11:28:30.057 [main] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - constraint "ukg6t6xceecpep2b40vy35x1nve" of relation "users" does not exist, skipping
2025-11-05 11:28:30.061 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-05 11:28:30.664 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2025-11-05 11:28:31.615 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-11-05 11:28:31.880 [main] INFO  o.s.v.b.OptionalValidatorFactoryBean - Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFoundException: Unable to create a Configuration, because no Jakarta Bean Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath.
2025-11-05 11:28:32.002 [main] INFO  n.d.b.g.s.a.GrpcServerFactoryAutoConfiguration - Detected grpc-netty-shaded: Creating ShadedNettyGrpcServerFactory
2025-11-05 11:28:32.293 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9001"]
2025-11-05 11:28:32.308 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 9001 (http) with context path '/'
2025-11-05 11:28:32.386 [main] INFO  n.d.b.g.s.s.AbstractGrpcServerFactory - Registered gRPC service: spring.authservice.grpc.TokenService, bean: tokenServiceGrpcImpl, class: spring.authservice.adapter.in.grpc.TokenServiceGrpcImpl
2025-11-05 11:28:32.386 [main] INFO  n.d.b.g.s.s.AbstractGrpcServerFactory - Registered gRPC service: spring.authservice.grpc.UserInfoService, bean: userInfoGrpcServiceImpl, class: spring.authservice.adapter.in.grpc.UserInfoGrpcServiceImpl
2025-11-05 11:28:32.386 [main] INFO  n.d.b.g.s.s.AbstractGrpcServerFactory - Registered gRPC service: grpc.health.v1.Health, bean: grpcHealthService, class: io.grpc.protobuf.services.HealthServiceImpl
2025-11-05 11:28:32.386 [main] INFO  n.d.b.g.s.s.AbstractGrpcServerFactory - Registered gRPC service: grpc.reflection.v1alpha.ServerReflection, bean: protoReflectionService, class: io.grpc.protobuf.services.ProtoReflectionService
2025-11-05 11:28:32.485 [main] INFO  n.d.b.g.s.s.GrpcServerLifecycle - gRPC Server started, listening on address: *, port: 9090
2025-11-05 11:28:32.495 [main] INFO  s.authservice.AuthServiceApplication - Started AuthServiceApplication in 5.981 seconds (process running for 6.733)
2025-11-05 11:28:40.557 [http-nio-9001-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-05 11:28:40.557 [http-nio-9001-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-05 11:28:40.558 [http-nio-9001-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-11-05 11:31:12.271 [http-nio-9001-exec-5] INFO  s.a.application.service.EmailService - 양방향 참조 Redis 저장 완료 - email: yjincode@gmail.com, token: 302f8d03249b4c84979c1e12270bfc6d, code: 131377
2025-11-05 11:31:15.949 [http-nio-9001-exec-5] INFO  s.a.application.service.EmailService - 이메일 인증 발송 성공: yjincode@gmail.com
2025-11-05 11:31:15.995 [http-nio-9001-exec-6] INFO  s.a.a.i.w.EmailVerificationSseController - SSE 인증 대기 요청: yjincode@gmail.com
2025-11-05 11:31:15.996 [http-nio-9001-exec-6] INFO  s.a.a.s.EmailVerificationSseService - SSE 연결 생성: yjincode@gmail.com
2025-11-05 11:31:25.266 [http-nio-9001-exec-7] WARN  s.a.application.service.EmailService - 토큰이 만료되거나 존재하지 않음: e446239a7cb54001b3b4182309b895d6
2025-11-05 11:31:31.105 [http-nio-9001-exec-8] INFO  s.a.application.service.EmailService - 토큰 기반 이메일 인증 성공: yjincode@gmail.com (token: 302f8d03249b4c84979c1e12270bfc6d)
2025-11-05 11:31:31.113 [redisMessageListenerContainer-1] INFO  s.a.a.s.EmailVerificationSseService - 이메일 인증 완료 알림 수신: yjincode@gmail.com
